ad_id,clicks,impressions,date_start,date_stop,website_ctr,reach,frequency,spend,publisher_platform,actions_link_click,actions_post_engagement,actions_page_engagement,actions_onsite_conversion.post_save,actions_post_reaction,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,action_values_add_to_cart,action_values_initiate_checkout,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_landing_page_view,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850952421430035,0,12,2022-02-12,2022-02-12,,12,1.0,0.07,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,1,2022-02-12,2022-02-12,,1,1.0,1.8,unknown,,,,,,,,321951.0,,,321951.0,,,,,71.0,,,19.0,71.0,,,,,,,,,,,
23850952429850035,24,748,2022-02-12,2022-02-12,2.406417,703,1.064011,453.72,facebook,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,7,93,2022-02-12,2022-02-12,4.301075,93,1.0,16.84,instagram,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,1,2022-02-12,2022-02-12,,1,1.0,0.02,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,101975.0,,,101975.0,,,,,35.0,,,18.0,35.0,,,,,,,,,,,
23850952429870035,0,1,2022-02-12,2022-02-12,,1,1.0,0.05,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,29,872,2022-02-12,2022-02-12,2.06422,824,1.058252,451.87,facebook,18.0,19.0,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,2,105,2022-02-12,2022-02-12,1.904762,103,1.019417,23.59,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,1,2022-02-12,2022-02-12,,1,1.0,0.19,unknown,,,,,,,,55983.0,,,55983.0,,,,,24.0,,,16.0,24.0,,,,,,,,,,,
23850952429880035,0,1,2022-02-12,2022-02-12,,1,1.0,0.03,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,20,974,2022-02-12,2022-02-12,1.540041,920,1.058696,416.18,facebook,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,8,209,2022-02-12,2022-02-12,2.870813,204,1.02451,68.35,instagram,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,103976.0,,,103976.0,,,,,32.0,,,16.0,32.0,,,,,,,,2.0,2.0,,
23850972614440035,999,20119,2022-02-12,2022-02-12,3.474328,18936,1.062474,479.5,facebook,699.0,723.0,723.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,3,9,2022-02-12,2022-02-12,33.333333,8,1.125,0.35,instagram,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,2193551.0,,,2193551.0,,,,,637.0,,,577.0,637.0,,,,,,,,,,,
23850972637060035,72,2351,2022-02-12,2022-02-12,1.999149,2131,1.103238,1541.06,facebook,47.0,48.0,48.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,35,829,2022-02-12,2022-02-12,3.256936,810,1.023457,203.9,instagram,27.0,29.0,29.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,1,2022-02-12,2022-02-12,,1,1.0,0.01,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,2,22,2022-02-12,2022-02-12,9.090909,22,1.0,14.72,unknown,2.0,2.0,2.0,,,,,303939.0,,,303939.0,,,,,90.0,,,56.0,90.0,,,,,,,,2.0,2.0,,
23850875657320035,0,8,2022-02-13,2022-02-13,,3,2.666667,1.95,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,28,1136,2022-02-13,2022-02-13,1.672535,873,1.30126,318.57,facebook,19.0,20.0,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,12,750,2022-02-13,2022-02-13,1.333333,709,1.057828,192.21,instagram,10.0,15.0,15.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,14,2022-02-13,2022-02-13,,14,1.0,0.05,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,,,151965.0,,,151965.0,,,,,53.0,,,16.0,53.0,,,,,,,,,,,
23850952234250035,5,535,2022-02-13,2022-02-13,0.560748,493,1.085193,193.85,facebook,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,6,540,2022-02-13,2022-02-13,0.925926,533,1.013133,118.29,instagram,5.0,7.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,5,2022-02-13,2022-02-13,,5,1.0,0.27,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,,,37990.0,,,37990.0,,,,,12.0,,,4.0,12.0,,,,,,,,,,,
23850952234260035,0,53,2022-02-13,2022-02-13,,50,1.06,15.98,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,1,63,2022-02-13,2022-02-13,,62,1.016129,16.23,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,12,2022-02-13,2022-02-13,,8,1.5,0.14,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,3,327,2022-02-13,2022-02-13,0.611621,302,1.082781,165.81,facebook,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,2,35,2022-02-13,2022-02-13,2.857143,35,1.0,32.24,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,3,2022-02-13,2022-02-13,,3,1.0,0.26,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,,,8997.0,,,8997.0,,,,,3.0,,,2.0,3.0,,,,,,,,,,,
23850952308480035,1,89,2022-02-13,2022-02-13,1.123596,87,1.022989,81.51,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,10,2022-02-13,2022-02-13,,10,1.0,7.48,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,3,2022-02-13,2022-02-13,,3,1.0,0.0,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,99,2022-02-13,2022-02-13,,96,1.03125,70.41,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,13,2022-02-13,2022-02-13,,12,1.083333,2.02,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,2,2022-02-13,2022-02-13,,2,1.0,0.28,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,1,49,2022-02-13,2022-02-13,,48,1.020833,20.18,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,63,2022-02-13,2022-02-13,,62,1.016129,29.9,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,12,2022-02-13,2022-02-13,,8,1.5,2.83,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,41,1009,2022-02-13,2022-02-13,2.378593,742,1.359838,335.62,facebook,24.0,29.0,29.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,14,360,2022-02-13,2022-02-13,3.055556,328,1.097561,182.32,instagram,11.0,17.0,17.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,7,2022-02-13,2022-02-13,,7,1.0,0.03,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,1,2022-02-13,2022-02-13,,1,1.0,0.17,unknown,,,,,,,,297940.0,,,297940.0,,,,,89.0,,,24.0,89.0,,,,,,,,,,,
23850952429850035,17,775,2022-02-13,2022-02-13,1.677419,732,1.058743,522.3,facebook,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,2,39,2022-02-13,2022-02-13,2.564103,39,1.0,14.62,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,3,2022-02-13,2022-02-13,,3,1.0,0.0,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,,,77984.0,,,77984.0,,,,,28.0,,,11.0,28.0,,,,,,,,,,,
23850952429870035,20,828,2022-02-13,2022-02-13,1.690821,791,1.046776,460.34,facebook,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,1,106,2022-02-13,2022-02-13,,105,1.009524,66.61,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,1,2022-02-13,2022-02-13,,1,1.0,0.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,,,20993.0,,,20993.0,,,,,20.0,,,8.0,20.0,,,,,,,,,,,
23850952429880035,0,1,2022-02-13,2022-02-13,,1,1.0,0.33,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,29,924,2022-02-13,2022-02-13,2.164502,885,1.044068,470.11,facebook,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,9,150,2022-02-13,2022-02-13,4.0,148,1.013514,39.96,instagram,6.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,,,109976.0,,,109976.0,,,,,34.0,,,23.0,34.0,,,,,,,,,,,
23850972614440035,1158,22156,2022-02-13,2022-02-13,3.72811,21568,1.027263,509.02,facebook,826.0,849.0,849.0,2.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,2,28,2022-02-13,2022-02-13,7.142857,20,1.4,0.88,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,0,2022-02-13,2022-02-13,,0,0.0,0.0,unknown,,,,,,7998.0,,2359507.0,7998.0,,2359507.0,7998.0,,3.0,,713.0,3.0,,664.0,713.0,,,,,,,,1.0,1.0,,
23850972637060035,82,2221,2022-02-13,2022-02-13,2.656461,2109,1.053106,1295.9,facebook,59.0,61.0,61.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,19,806,2022-02-13,2022-02-13,1.736973,785,1.026752,218.15,instagram,14.0,21.0,21.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,2,2022-02-13,2022-02-13,,2,1.0,0.31,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,4,2022-02-13,2022-02-13,,4,1.0,1.6,unknown,,,,,,13996.0,,379916.0,13996.0,,379916.0,13996.0,,6.0,,129.0,6.0,,50.0,129.0,,,,,,,,,,,
23850875657320035,0,4,2022-02-14,2022-02-14,,3,1.333333,0.54,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,18,666,2022-02-14,2022-02-14,1.951952,491,1.356415,292.79,facebook,13.0,14.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,18,452,2022-02-14,2022-02-14,2.433628,435,1.03908,198.47,instagram,11.0,17.0,17.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-14,2022-02-14,,1,1.0,0.01,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-14,2022-02-14,,1,1.0,1.92,unknown,,,,,,7998.0,,159962.0,7998.0,,159962.0,7998.0,,3.0,1.0,59.0,3.0,1.0,13.0,59.0,,15996.0,15996.0,15996.0,3.0,2.0,2.0,,,,
23850952234250035,1,148,2022-02-14,2022-02-14,0.675676,139,1.064748,49.75,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,2,277,2022-02-14,2022-02-14,0.722022,275,1.007273,59.27,instagram,2.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,3,2022-02-14,2022-02-14,,3,1.0,0.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,,,23994.0,,,23994.0,,,,,6.0,,,,6.0,,,,,,,,,,,
23850952308430035,0,143,2022-02-14,2022-02-14,,120,1.191667,52.66,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,53,2022-02-14,2022-02-14,,52,1.019231,15.19,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,,,2999.0,,,2999.0,,,,,2.0,,,,2.0,,,,,,,,,,,
23850952421430035,0,5,2022-02-14,2022-02-14,,4,1.25,1.7,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,42,959,2022-02-14,2022-02-14,2.502607,676,1.418639,350.75,facebook,24.0,28.0,28.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,9,261,2022-02-14,2022-02-14,3.065134,242,1.078512,198.89,instagram,8.0,12.0,12.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952421430035,0,4,2022-02-14,2022-02-14,,4,1.0,0.02,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,7998.0,,352939.0,7998.0,,352939.0,7998.0,,3.0,1.0,79.0,3.0,1.0,14.0,79.0,,5998.0,5998.0,5998.0,3.0,2.0,2.0,,,,
23850952429850035,8,205,2022-02-14,2022-02-14,1.95122,201,1.0199,192.75,facebook,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,3,2022-02-14,2022-02-14,,3,1.0,0.44,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,,,19994.0,,,19994.0,,,,,9.0,,,5.0,9.0,,,,,,,,,,,
23850952429870035,1,1,2022-02-14,2022-02-14,100.0,1,1.0,0.01,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,29,665,2022-02-14,2022-02-14,2.556391,629,1.057234,415.0,facebook,17.0,18.0,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,4,147,2022-02-14,2022-02-14,2.721088,146,1.006849,76.11,instagram,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,,,159962.0,,,159962.0,,,,,53.0,,,17.0,53.0,,,,,,,,,,,
23850952429880035,13,273,2022-02-14,2022-02-14,2.197802,267,1.022472,178.48,facebook,6.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,1,19,2022-02-14,2022-02-14,5.263158,19,1.0,6.4,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,1,2022-02-14,2022-02-14,,1,1.0,0.44,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,,,22993.0,,,22993.0,,,,,15.0,,,4.0,15.0,,,,,,,,,,,
23850972614440035,992,22687,2022-02-14,2022-02-14,3.028166,21192,1.070545,483.94,facebook,687.0,726.0,726.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
23850972614440035,4,44,2022-02-14,2022-02-14,4.545455,32,1.375,0.95,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,1,2022-02-14,2022-02-14,,0,0.0,0.0,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,0,2022-02-14,2022-02-14,,0,0.0,0.0,unknown,,,,,,,,1851642.0,,,1851642.0,,,,,517.0,,,546.0,517.0,,,,,,,,,,,
23850972637060035,83,2037,2022-02-14,2022-02-14,2.356406,1879,1.084087,1133.46,facebook,48.0,51.0,51.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,21,809,2022-02-14,2022-02-14,2.10136,793,1.020177,254.9,instagram,17.0,22.0,22.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,1,2022-02-14,2022-02-14,,1,1.0,0.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,4,2022-02-14,2022-02-14,,4,1.0,0.6,unknown,,,,,,15998.0,,264935.0,15998.0,,264935.0,15998.0,,2.0,1.0,113.0,2.0,1.0,37.0,113.0,,15998.0,15998.0,15998.0,3.0,2.0,2.0,,,,
23850740946190035,0,15,2022-02-15,2022-02-15,,14,1.071429,4.22,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,41,1574,2022-02-15,2022-02-15,1.969504,1539,1.022742,424.22,facebook,31.0,32.0,32.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,8,586,2022-02-15,2022-02-15,1.365188,565,1.037168,162.48,instagram,8.0,9.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,0,7,2022-02-15,2022-02-15,,7,1.0,0.41,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,,,257947.0,,,257947.0,,,,,77.0,,,23.0,77.0,,,,,,,,,,,
23850740946230035,0,137,2022-02-15,2022-02-15,,132,1.037879,17.74,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946230035,29,1515,2022-02-15,2022-02-15,1.188119,1484,1.020889,340.46,facebook,18.0,19.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946230035,10,829,2022-02-15,2022-02-15,0.844391,815,1.017178,216.15,instagram,7.0,10.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946230035,0,56,2022-02-15,2022-02-15,,56,1.0,28.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946230035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,,,84977.0,,,84977.0,,,,,33.0,,,12.0,33.0,,,,,,,,,,,
23850769659510035,0,114,2022-02-15,2022-02-15,,101,1.128713,29.12,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,32,1272,2022-02-15,2022-02-15,1.72956,1260,1.009524,419.21,facebook,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,3,389,2022-02-15,2022-02-15,0.771208,384,1.013021,125.81,instagram,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,3,2022-02-15,2022-02-15,,3,1.0,0.33,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659510035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,11996.0,,201958.0,11996.0,,201958.0,11996.0,,5.0,,59.0,5.0,,17.0,59.0,,,,,,,,,,,
23850769659530035,0,16,2022-02-15,2022-02-15,,12,1.333333,3.76,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,29,1190,2022-02-15,2022-02-15,2.016807,1184,1.005068,407.52,facebook,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,14,625,2022-02-15,2022-02-15,1.76,610,1.02459,236.99,instagram,11.0,14.0,14.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,8,2022-02-15,2022-02-15,,8,1.0,4.03,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850769659530035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,,,149961.0,,,149961.0,,,,,57.0,,,17.0,57.0,,,,,,,,,,,
23850875657320035,0,4,2022-02-15,2022-02-15,,2,2.0,1.4,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,31,896,2022-02-15,2022-02-15,2.455357,721,1.242718,380.04,facebook,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,9,383,2022-02-15,2022-02-15,2.349869,364,1.052198,140.89,instagram,9.0,15.0,15.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
23850875657320035,0,3,2022-02-15,2022-02-15,,3,1.0,0.02,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,9997.0,,201951.0,9997.0,,201951.0,9997.0,,3.0,1.0,70.0,3.0,1.0,20.0,70.0,,,,,,,,,,,
23850952421430035,0,15,2022-02-15,2022-02-15,,11,1.363636,4.77,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,30,1003,2022-02-15,2022-02-15,2.093719,717,1.398884,392.65,facebook,21.0,23.0,23.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,9,252,2022-02-15,2022-02-15,3.174603,226,1.115044,109.12,instagram,8.0,11.0,11.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,2,2022-02-15,2022-02-15,,2,1.0,0.02,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,2,2022-02-15,2022-02-15,,1,2.0,0.12,unknown,,,,,,5998.0,3999.0,273942.0,5998.0,3999.0,273942.0,5998.0,3999.0,3.0,2.0,79.0,3.0,2.0,20.0,79.0,,2999.0,2999.0,2999.0,2.0,1.0,1.0,,,1.0,
23850952429870035,0,3,2022-02-15,2022-02-15,,2,1.5,1.09,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,33,868,2022-02-15,2022-02-15,2.18894,824,1.053398,344.51,facebook,19.0,20.0,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,4,269,2022-02-15,2022-02-15,1.486989,262,1.026718,167.24,instagram,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,,,152967.0,,,152967.0,,,,1.0,45.0,,1.0,17.0,45.0,,3999.0,3999.0,3999.0,2.0,1.0,1.0,,,,
23850972614440035,1125,23507,2022-02-15,2022-02-15,3.23308,22368,1.050921,512.41,facebook,760.0,785.0,785.0,,24.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850972614440035,2,27,2022-02-15,2022-02-15,7.407407,27,1.0,0.99,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,1,2022-02-15,2022-02-15,,0,0.0,0.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,0,2022-02-15,2022-02-15,,0,0.0,0.0,unknown,,,,,,15998.0,,2285519.0,15998.0,,2285519.0,15998.0,,3.0,,678.0,3.0,,618.0,678.0,,,,,,,,,,,
23850972637060035,0,4,2022-02-15,2022-02-15,,4,1.0,0.6,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,128,3016,2022-02-15,2022-02-15,2.751989,2755,1.094737,1232.46,facebook,83.0,85.0,85.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,28,995,2022-02-15,2022-02-15,2.110553,965,1.031088,321.88,instagram,21.0,23.0,23.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,2,2022-02-15,2022-02-15,,2,1.0,0.03,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,4,2022-02-15,2022-02-15,,4,1.0,1.2,unknown,,,,,,51991.0,14997.0,774840.0,51991.0,14997.0,774840.0,51991.0,14997.0,13.0,5.0,230.0,13.0,5.0,78.0,230.0,,3999.0,3999.0,3999.0,3.0,1.0,1.0,,,,
23850740946190035,0,1,2022-02-16,2022-02-16,,1,1.0,2.87937,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,27,1427,2022-02-16,2022-02-16,1.121233,1259,1.133439,524.905189,facebook,16.0,17.0,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,1,134,2022-02-16,2022-02-16,0.746269,129,1.03876,65.435687,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,0,6,2022-02-16,2022-02-16,,6,1.0,1.129753,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946190035,0,0,2022-02-16,2022-02-16,,0,0.0,0.0,unknown,,,,,,7999.0,,86983.0,7999.0,,86983.0,7999.0,,2.0,,27.0,2.0,,14.0,27.0,,,,,,,,,,,
23850740946230035,0,2,2022-02-16,2022-02-16,,2,1.0,0.04,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946230035,40,1561,2022-02-16,2022-02-16,1.793722,1345,1.160595,477.22,facebook,28.0,33.0,33.0,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850740946230035,11,269,2022-02-16,2022-02-16,3.345725,261,1.030651,129.17,instagram,9.0,14.0,14.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850740946230035,0,1,2022-02-16,2022-02-16,,1,1.0,0.25,unknown,,,,,,,,123973.0,,,123973.0,,,,,45.0,,,25.0,45.0,,,,,,,,,,,
23850769659510035,0,2,2022-02-16,2022-02-16,,2,1.0,0.119934,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
